"Step","08-02_18-31-55_ShapeNet_NeMo_Rec_local - train/loss","08-02_18-31-55_ShapeNet_NeMo_Rec_local - train/loss__MIN","08-02_18-31-55_ShapeNet_NeMo_Rec_local - train/loss__MAX","08-02_17-19-48_ShapeNet_NeMo_Rec_local - train/loss","08-02_17-19-48_ShapeNet_NeMo_Rec_local - train/loss__MIN","08-02_17-19-48_ShapeNet_NeMo_Rec_local - train/loss__MAX","08-02_16-08-21_ShapeNet_NeMo_Rec_local - train/loss","08-02_16-08-21_ShapeNet_NeMo_Rec_local - train/loss__MIN","08-02_16-08-21_ShapeNet_NeMo_Rec_local - train/loss__MAX","08-01_16-48-36_ShapeNet_NeMo_Rec_local - train/loss","08-01_16-48-36_ShapeNet_NeMo_Rec_local - train/loss__MIN","08-01_16-48-36_ShapeNet_NeMo_Rec_local - train/loss__MAX","08-01_16-23-41_ShapeNet_NeMo_Rec_local - train/loss","08-01_16-23-41_ShapeNet_NeMo_Rec_local - train/loss__MIN","08-01_16-23-41_ShapeNet_NeMo_Rec_local - train/loss__MAX","08-01_15-07-07_ShapeNet_NeMo_Rec_local - train/loss","08-01_15-07-07_ShapeNet_NeMo_Rec_local - train/loss__MIN","08-01_15-07-07_ShapeNet_NeMo_Rec_local - train/loss__MAX","08-01_14-45-02_ShapeNet_NeMo_Rec_local - train/loss","08-01_14-45-02_ShapeNet_NeMo_Rec_local - train/loss__MIN","08-01_14-45-02_ShapeNet_NeMo_Rec_local - train/loss__MAX","08-01_13-40-44_ShapeNet_NeMo_Rec_local - train/loss","08-01_13-40-44_ShapeNet_NeMo_Rec_local - train/loss__MIN","08-01_13-40-44_ShapeNet_NeMo_Rec_local - train/loss__MAX"
"28","0.008812665939331055","0.008812665939331055","0.008812665939331055","-0.759520411491394","-0.759520411491394","-0.759520411491394","-0.45487141609191895","-0.45487141609191895","-0.45487141609191895","0.2748587131500244","0.2748587131500244","0.2748587131500244","0.1010134220123291","0.1010134220123291","0.1010134220123291","0.3184669017791748","0.3184669017791748","0.3184669017791748","1.863814353942871","1.863814353942871","1.863814353942871","0.08710813522338867","0.08710813522338867","0.08710813522338867"
"29","0.27273687720298767","0.27273687720298767","0.27273687720298767","-0.39452314376831055","-0.39452314376831055","-0.39452314376831055","-0.040706854313611984","-0.040706854313611984","-0.040706854313611984","0.7159123420715332","0.7159123420715332","0.7159123420715332","0.3435263931751251","0.3435263931751251","0.3435263931751251","0.5095428228378296","0.5095428228378296","0.5095428228378296","2.9826231002807617","2.9826231002807617","2.9826231002807617","0.3171125650405884","0.3171125650405884","0.3171125650405884"
"30","0.02161240577697754","0.02161240577697754","0.02161240577697754","-0.7563347816467285","-0.7563347816467285","-0.7563347816467285","-0.36660265922546387","-0.36660265922546387","-0.36660265922546387","0.440143346786499","0.440143346786499","0.440143346786499","0.09631609916687012","0.09631609916687012","0.09631609916687012","0.3131372928619385","0.3131372928619385","0.3131372928619385","2.168105363845825","2.168105363845825","2.168105363845825","0.07929444313049316","0.07929444313049316","0.07929444313049316"
"31","0.16784119606018066","0.16784119606018066","0.16784119606018066","-0.6592984199523926","-0.6592984199523926","-0.6592984199523926","-0.3291046619415283","-0.3291046619415283","-0.3291046619415283","1.2857409715652466","1.2857409715652466","1.2857409715652466","0.2543652057647705","0.2543652057647705","0.2543652057647705","0.4523444175720215","0.4523444175720215","0.4523444175720215","1.8381373882293701","1.8381373882293701","1.8381373882293701","0.23865222930908203","0.23865222930908203","0.23865222930908203"
"32","-0.6935756206512451","-0.6935756206512451","-0.6935756206512451","-1.5377097129821777","-1.5377097129821777","-1.5377097129821777","-1.125723123550415","-1.125723123550415","-1.125723123550415","-0.4110832214355469","-0.4110832214355469","-0.4110832214355469","-0.6312320232391357","-0.6312320232391357","-0.6312320232391357","-0.3414018154144287","-0.3414018154144287","-0.3414018154144287","1.8747551441192627","1.8747551441192627","1.8747551441192627","-0.6283152103424072","-0.6283152103424072","-0.6283152103424072"
"33","0.49210143089294434","0.49210143089294434","0.49210143089294434","-0.4169931411743164","-0.4169931411743164","-0.4169931411743164","-0.2743114233016968","-0.2743114233016968","-0.2743114233016968","0.34215664863586426","0.34215664863586426","0.34215664863586426","0.5520436763763428","0.5520436763763428","0.5520436763763428","0.7661693096160889","0.7661693096160889","0.7661693096160889","2.757169246673584","2.757169246673584","2.757169246673584","0.5429236888885498","0.5429236888885498","0.5429236888885498"
"34","0.2174394130706787","0.2174394130706787","0.2174394130706787","-0.6879675388336182","-0.6879675388336182","-0.6879675388336182","-0.5082801580429077","-0.5082801580429077","-0.5082801580429077","0.3749816417694092","0.3749816417694092","0.3749816417694092","0.24706721305847168","0.24706721305847168","0.24706721305847168","0.4524867534637451","0.4524867534637451","0.4524867534637451","2.7070276737213135","2.7070276737213135","2.7070276737213135","0.2411060333251953","0.2411060333251953","0.2411060333251953"
"35","1.3567101955413818","1.3567101955413818","1.3567101955413818","0.4150906801223755","0.4150906801223755","0.4150906801223755","0.5700764656066895","0.5700764656066895","0.5700764656066895","1.4503463506698608","1.4503463506698608","1.4503463506698608","1.3974103927612305","1.3974103927612305","1.3974103927612305","1.5144391059875488","1.5144391059875488","1.5144391059875488","2.9362263679504395","2.9362263679504395","2.9362263679504395","1.3817888498306274","1.3817888498306274","1.3817888498306274"
"36","0.2603548467159271","0.2603548467159271","0.2603548467159271","-0.6072021126747131","-0.6072021126747131","-0.6072021126747131","-0.3389909267425537","-0.3389909267425537","-0.3389909267425537","0.5803809762001038","0.5803809762001038","0.5803809762001038","0.3193284273147583","0.3193284273147583","0.3193284273147583","0.5261958241462708","0.5261958241462708","0.5261958241462708","2.380236864089966","2.380236864089966","2.380236864089966","0.3092416822910309","0.3092416822910309","0.3092416822910309"
"37","0.82611083984375","0.82611083984375","0.82611083984375","-0.21676409244537354","-0.21676409244537354","-0.21676409244537354","0.16450703144073486","0.16450703144073486","0.16450703144073486","0.9593064785003662","0.9593064785003662","0.9593064785003662","0.9154069423675537","0.9154069423675537","0.9154069423675537","1.117868423461914","1.117868423461914","1.117868423461914","2.2944114208221436","2.2944114208221436","2.2944114208221436","0.907412052154541","0.907412052154541","0.907412052154541"
"38","-0.41736292839050293","-0.41736292839050293","-0.41736292839050293","-1.3504952192306519","-1.3504952192306519","-1.3504952192306519","-1.0269070863723755","-1.0269070863723755","-1.0269070863723755","-0.3209996223449707","-0.3209996223449707","-0.3209996223449707","-0.3688971996307373","-0.3688971996307373","-0.3688971996307373","-0.11542344093322754","-0.11542344093322754","-0.11542344093322754","2.7683939933776855","2.7683939933776855","2.7683939933776855","-0.366424560546875","-0.366424560546875","-0.366424560546875"
"39","0.5518450736999512","0.5518450736999512","0.5518450736999512","-0.4757192134857178","-0.4757192134857178","-0.4757192134857178","-0.20504558086395264","-0.20504558086395264","-0.20504558086395264","0.3470635414123535","0.3470635414123535","0.3470635414123535","0.5924928188323975","0.5924928188323975","0.5924928188323975","0.8442308902740479","0.8442308902740479","0.8442308902740479","2.3285341262817383","2.3285341262817383","2.3285341262817383","0.5903491973876953","0.5903491973876953","0.5903491973876953"
"40","0.4210033416748047","0.4210033416748047","0.4210033416748047","-0.5798553228378296","-0.5798553228378296","-0.5798553228378296","-0.4697115421295166","-0.4697115421295166","-0.4697115421295166","0.49527955055236816","0.49527955055236816","0.49527955055236816","0.4612572193145752","0.4612572193145752","0.4612572193145752","0.6445989608764648","0.6445989608764648","0.6445989608764648","2.3470659255981445","2.3470659255981445","2.3470659255981445","0.4506716728210449","0.4506716728210449","0.4506716728210449"
"41","-0.15216779708862305","-0.15216779708862305","-0.15216779708862305","-1.2078566551208496","-1.2078566551208496","-1.2078566551208496","-0.9378345012664795","-0.9378345012664795","-0.9378345012664795","-0.13696885108947754","-0.13696885108947754","-0.13696885108947754","-0.11389589309692383","-0.11389589309692383","-0.11389589309692383","0.1837165355682373","0.1837165355682373","0.1837165355682373","1.6449904441833496","1.6449904441833496","1.6449904441833496","-0.11107349395751953","-0.11107349395751953","-0.11107349395751953"
"42","-0.25104546546936035","-0.25104546546936035","-0.25104546546936035","-1.2577025890350342","-1.2577025890350342","-1.2577025890350342","-0.981370210647583","-0.981370210647583","-0.981370210647583","0.014986991882324219","0.014986991882324219","0.014986991882324219","-0.21498417854309082","-0.21498417854309082","-0.21498417854309082","0.08785367012023926","0.08785367012023926","0.08785367012023926","3.4562220573425293","3.4562220573425293","3.4562220573425293","-0.20720410346984863","-0.20720410346984863","-0.20720410346984863"
"43","0.16306383907794952","0.16306383907794952","0.16306383907794952","-0.8480656147003174","-0.8480656147003174","-0.8480656147003174","-0.5760603547096252","-0.5760603547096252","-0.5760603547096252","0.22644467651844025","0.22644467651844025","0.22644467651844025","0.211896613240242","0.211896613240242","0.211896613240242","0.4604741632938385","0.4604741632938385","0.4604741632938385","2.4732697010040283","2.4732697010040283","2.4732697010040283","0.21062178909778595","0.21062178909778595","0.21062178909778595"
"44","-0.3095703125","-0.3095703125","-0.3095703125","-1.3822442293167114","-1.3822442293167114","-1.3822442293167114","-1.1830546855926514","-1.1830546855926514","-1.1830546855926514","0.13111591339111328","0.13111591339111328","0.13111591339111328","-0.3135569095611572","-0.3135569095611572","-0.3135569095611572","-0.03833460807800293","-0.03833460807800293","-0.03833460807800293","1.748668909072876","1.748668909072876","1.748668909072876","-0.31350088119506836","-0.31350088119506836","-0.31350088119506836"
"45","0.017151594161987305","0.017151594161987305","0.017151594161987305","-1.1451520919799805","-1.1451520919799805","-1.1451520919799805","-0.8612436056137085","-0.8612436056137085","-0.8612436056137085","-0.38842272758483887","-0.38842272758483887","-0.38842272758483887","0.05146336555480957","0.05146336555480957","0.05146336555480957","0.28745031356811523","0.28745031356811523","0.28745031356811523","1.6920241117477417","1.6920241117477417","1.6920241117477417","0.041223764419555664","0.041223764419555664","0.041223764419555664"
"46","0.6173763275146484","0.6173763275146484","0.6173763275146484","-0.6618883609771729","-0.6618883609771729","-0.6618883609771729","-0.20844149589538574","-0.20844149589538574","-0.20844149589538574","0.29065728187561035","0.29065728187561035","0.29065728187561035","0.6954128742218018","0.6954128742218018","0.6954128742218018","1.0618398189544678","1.0618398189544678","1.0618398189544678","0.9548996686935425","0.9548996686935425","0.9548996686935425","0.696462869644165","0.696462869644165","0.696462869644165"
"47","0.7681527137756348","0.7681527137756348","0.7681527137756348","-0.399957537651062","-0.399957537651062","-0.399957537651062","-0.03858506679534912","-0.03858506679534912","-0.03858506679534912","0.764009952545166","0.764009952545166","0.764009952545166","0.7998566627502441","0.7998566627502441","0.7998566627502441","1.0305795669555664","1.0305795669555664","1.0305795669555664","1.5387438535690308","1.5387438535690308","1.5387438535690308","0.7905848026275635","0.7905848026275635","0.7905848026275635"
"48","-0.43454647064208984","-0.43454647064208984","-0.43454647064208984","-1.5668376684188843","-1.5668376684188843","-1.5668376684188843","-1.19496750831604","-1.19496750831604","-1.19496750831604","-0.5881922245025635","-0.5881922245025635","-0.5881922245025635","-0.4429938793182373","-0.4429938793182373","-0.4429938793182373","-0.20835041999816895","-0.20835041999816895","-0.20835041999816895","1.261927604675293","1.261927604675293","1.261927604675293","-0.46372127532958984","-0.46372127532958984","-0.46372127532958984"
"49","0.24733948707580566","0.24733948707580566","0.24733948707580566","-0.9659197330474854","-0.9659197330474854","-0.9659197330474854","-0.6771203279495239","-0.6771203279495239","-0.6771203279495239","0.14144420623779297","0.14144420623779297","0.14144420623779297","0.3248898983001709","0.3248898983001709","0.3248898983001709","0.7148642539978027","0.7148642539978027","0.7148642539978027","2.7055983543395996","2.7055983543395996","2.7055983543395996","0.3436112403869629","0.3436112403869629","0.3436112403869629"
"50","0.15098388493061066","0.15098388493061066","0.15098388493061066","-1.0203332901000977","-1.0203332901000977","-1.0203332901000977","-0.6939020752906799","-0.6939020752906799","-0.6939020752906799","0.05843539908528328","0.05843539908528328","0.05843539908528328","0.18584533035755157","0.18584533035755157","0.18584533035755157","0.4746748208999634","0.4746748208999634","0.4746748208999634","1.6503105163574219","1.6503105163574219","1.6503105163574219","0.18244342505931854","0.18244342505931854","0.18244342505931854"
"51","0.6435247659683228","0.6435247659683228","0.6435247659683228","-0.7345249652862549","-0.7345249652862549","-0.7345249652862549","-0.36628448963165283","-0.36628448963165283","-0.36628448963165283","0.41289758682250977","0.41289758682250977","0.41289758682250977","0.6816146373748779","0.6816146373748779","0.6816146373748779","0.9819114208221436","0.9819114208221436","0.9819114208221436","1.300706148147583","1.300706148147583","1.300706148147583","0.6735756397247314","0.6735756397247314","0.6735756397247314"
"52","-0.286898136138916","-0.286898136138916","-0.286898136138916","-1.47836434841156","-1.47836434841156","-1.47836434841156","-1.1636472940444946","-1.1636472940444946","-1.1636472940444946","-0.6057007312774658","-0.6057007312774658","-0.6057007312774658","-0.24434661865234375","-0.24434661865234375","-0.24434661865234375","0.11179971694946289","0.11179971694946289","0.11179971694946289","1.238682508468628","1.238682508468628","1.238682508468628","-0.23389244079589844","-0.23389244079589844","-0.23389244079589844"
"53","-0.17022204399108887","-0.17022204399108887","-0.17022204399108887","-1.4000431299209595","-1.4000431299209595","-1.4000431299209595","-1.0866879224777222","-1.0866879224777222","-1.0866879224777222","-0.37486839294433594","-0.37486839294433594","-0.37486839294433594","-0.14246153831481934","-0.14246153831481934","-0.14246153831481934","0.262526273727417","0.262526273727417","0.262526273727417","2.071563482284546","2.071563482284546","2.071563482284546","-0.11693334579467773","-0.11693334579467773","-0.11693334579467773"
"54","-0.019140958786010742","-0.019140958786010742","-0.019140958786010742","-1.3170698881149292","-1.3170698881149292","-1.3170698881149292","-1.0709620714187622","-1.0709620714187622","-1.0709620714187622","-0.528161883354187","-0.528161883354187","-0.528161883354187","-0.03799295425415039","-0.03799295425415039","-0.03799295425415039","0.1365516185760498","0.1365516185760498","0.1365516185760498","1.6112802028656006","1.6112802028656006","1.6112802028656006","-0.0646674633026123","-0.0646674633026123","-0.0646674633026123"
"55","0.6993671655654907","0.6993671655654907","0.6993671655654907","-0.5822490453720093","-0.5822490453720093","-0.5822490453720093","-0.3774055242538452","-0.3774055242538452","-0.3774055242538452","0.6522873640060425","0.6522873640060425","0.6522873640060425","0.7430084943771362","0.7430084943771362","0.7430084943771362","1.0485610961914062","1.0485610961914062","1.0485610961914062","1.4204896688461304","1.4204896688461304","1.4204896688461304","0.7332032918930054","0.7332032918930054","0.7332032918930054"
